date,lat,lon,gps,pressur,speed,external,internal,o-date,o-lat,o-lon,o-gpsalt,o-pressurealt,o-speed,o-externaltemp,o-internaltemp
1440692933285.7144,52.23355200000002,11.642576000000004,2441.065714285715,2380.5517142857134,92.78799999999998,11.429999999999998,28.571428571428573,1440692933285.7144,52.23355200000002,65.780628,2441.065714285715,2380.5517142857134,92.51142857142857,11.429999999999998,28.390066964285715
1440692951952.3809,52.23679571428573,11.711157619047619,2508.9952380952377,2423.350000000001,93.1261904761905,11.041904761904762,28.61328125,1440692951952.3809,52.23679571428573,11.703319047619043,2508.9952380952377,2423.350000000001,95.65904761904767,11.041904761904762,28.61328125
1440692967357.1428,52.23951000000004,11.7697,2561.785714285714,2491.0053571428566,94.37642857142858,10.675,28.61328125,1440692967357.1428,52.23951000000004,11.7697,2561.785714285714,2491.0053571428566,94.22714285714287,10.675,28.473772321428573
1440692988157.8948,52.242408947368425,11.773773684210527,2629.605263157895,2559.5336842105253,95.0821052631579,10.325789473684212,28.536184210526315,1440692988157.8948,52.242408947368425,11.773773684210527,2629.605263157895,2559.5336842105253,95.36789473684213,10.325789473684212,28.536184210526315
1440693009878.7878,52.24776151515147,11.781121818181827,2713.9878787878793,2642.2693939393944,94.63696969696964,9.839090909090908,28.52450284090909,1440693009878.7878,52.24776151515147,11.781121818181827,2713.9878787878793,2642.2693939393944,96.73575757575759,9.839090909090908,27.72549715909091
1440693028315.7896,52.2508642105263,11.78549263157895,2793.636842105264,2731.5363157894735,94.79631578947367,9.425263157894737,28.125,1440693028315.7896,52.2508642105263,11.78549263157895,2793.636842105264,2731.5363157894735,91.71157894736845,9.425263157894737,28.125
1440693044777.7778,52.253367777777775,11.788844814814816,2867.3111111111107,2788.9799999999996,94.30703703703705,9.029259259259256,28.125,1440693044777.7778,52.253367777777775,11.788844814814816,2867.3111111111107,2606.4133333333334,94.532962962963,9.029259259259256,28.125
1440693068241.3794,52.25696999999998,11.79433,2975.575862068965,2870.536206896551,89.77655172413796,8.607586206896556,28.125,1440693068241.3794,52.25696999999998,11.79433,2975.575862068965,2446.126896551723,89.92965517241383,8.607586206896556,28.209186422413794
1440693084518.5186,52.25696999999999,11.79433,3068.9444444444443,2975.3996296296286,91.65814814814813,8.265555555555553,28.125,1440693084518.5186,52.25696999999999,11.79433,3068.9444444444443,2975.3996296296286,84.93592592592591,8.265555555555553,28.08883101851852
1440693107380.9524,52.262176666666655,11.802350000000006,3167.819047619049,3072.323809523809,90.62619047619047,7.89142857142857,27.75297619047619,1440693107380.9524,52.262176666666655,11.802350000000006,3167.819047619049,3072.323809523809,90.35857142857142,7.89142857142857,27.75297619047619
