date,gps,pressure,speed,lat,lon,external,internal
1440691927.0,40.3,59.28,0.0,52.17648,11.71521,21.96,27.1484375
1440691927.0,40.3,59.28,0.0,52.17648,0.3,21.96,27.1484375
1440691927.0,40.3,59.28,0.0,52.17648,0.3,21.96,27.1484375
1440691927.0,40.3,59.28,0.0,52.17648,11.71521,21.96,27.1484375
1440691927.0,40.3,59.28,0.0,52.17648,11.71521,21.97,27.1484375
1440691927.0,40.3,59.28,0.0,52.17648,11.71521,21.97,27.1484375
1440691927.0,40.3,59.28,0.0,52.17648,11.71521,21.99,27.1484375
1440691927.0,40.3,59.36,0.0,52.17648,11.71521,21.99,27.1484375
1440691927.0,40.3,59.36,0.0,52.17648,11.71521,22.01,27.1484375
1440691927.0,40.3,59.36,0.11,52.17648,11.71521,22.01,27.1484375
1440691927.0,40.3,59.36,0.11,52.17648,11.71521,22.02,27.1484375
1440691927.0,40.3,59.36,0.11,52.17648,11.71521,22.02,27.1484375
1440691927.0,40.3,59.28,0.11,52.17648,11.71521,22.02,27.1484375
1440691927.0,40.3,59.28,0.11,52.17648,11.71521,22.02,27.1484375
1440691927.0,40.3,59.28,0.11,52.17648,11.71521,22.03,27.1484375
1440691927.0,40.3,59.28,0.11,52.17648,11.71521,22.03,27.1484375
1440691927.0,40.3,59.28,0.11,52.17648,11.71521,22.03,27.1484375
1440691927.0,40.3,59.28,0.11,52.17648,11.71521,22.03,27.1484375
1440691927.0,40.3,59.28,0.11,52.17648,11.71521,22.03,27.1484375
1440691927.0,40.3,59.53,0.11,52.17648,11.71521,22.03,27.1484375
1440691927.0,40.3,59.53,0.11,52.17648,11.71521,22.03,27.1484375
1440691937.0,40.3,59.53,0.11,52.17648,11.71521,22.03,27.1484375
1440691937.0,40.3,59.53,0.11,52.17648,11.71521,22.03,27.1484375
1440691937.0,40.3,59.53,0.11,52.17648,11.71521,22.06,27.1484375
1440691937.0,40.3,59.53,0.17,52.17648,11.71521,22.06,27.1484375
1440691937.0,40.3,59.53,0.17,52.17648,11.71521,22.06,27.1484375
1440691937.0,40.3,59.53,0.17,52.17648,11.71521,22.06,27.1484375
1440691937.0,40.3,59.53,0.17,52.17648,11.71521,22.06,27.1484375
1440691937.0,40.3,59.53,0.17,52.17648,11.71521,22.79,27.1484375
1440691937.0,40.3,59.53,0.17,52.17648,11.71521,22.76,27.1484375
1440691937.0,40.3,58.86,0.17,52.17648,11.71521,22.76,27.1484375
1440691943.0,40.3,58.86,0.17,52.17648,11.71521,22.76,27.1484375
1440691943.0,40.3,58.86,0.17,52.17648,11.71521,22.76,27.1484375
1440691945.0,40.3,58.86,0.17,52.17648,11.71521,22.76,27.1484375
1440691945.0,40.3,58.86,0.17,52.17648,11.71521,22.76,27.1484375
1440691945.0,40.3,58.86,0.0,52.17648,11.71521,22.76,27.1484375
1440691945.0,40.3,58.86,0.0,52.17648,11.71521,22.76,27.1484375
1440691945.0,40.3,58.86,0.0,52.17648,11.71521,22.76,27.1484375
1440691945.0,40.3,59.36,0.0,52.17648,11.71521,22.76,27.1484375
1440691945.0,40.3,59.36,0.0,52.17648,11.71521,22.76,27.63671875
1440691947.0,40.3,59.36,0.0,52.17648,11.71521,22.76,27.63671875
1440691947.0,40.3,59.36,0.0,52.17648,11.71521,22.76,27.63671875
1440691947.0,40.3,59.36,0.0,52.17648,11.71521,22.56,27.63671875
1440691947.0,40.3,59.36,0.0,52.17648,11.71521,22.56,27.63671875
1440691947.0,40.3,59.36,0.0,52.17648,11.71521,22.56,27.63671875
1440691947.0,40.3,59.36,0.0,52.17648,11.71521,22.54,27.63671875
1440691947.0,40.3,59.36,0.0,52.17648,11.71521,22.54,27.63671875
1440691947.0,40.3,59.36,0.0,52.17648,11.71521,22.54,27.63671875
1440691947.0,40.3,59.36,0.0,52.17648,11.71521,22.52,27.63671875
1440691947.0,40.3,59.36,0.0,52.17648,11.71521,22.52,27.63671875
1440691947.0,40.3,59.36,0.0,52.17648,11.71521,22.52,28.125
1440691952.0,40.3,59.36,0.0,52.17648,11.71521,22.52,28.125
1440691952.0,40.3,59.36,0.0,52.17648,11.71521,22.52,28.125
1440691952.0,40.3,59.36,0.0,52.17648,11.71521,22.52,27.1484375
1440691952.0,40.3,59.36,0.0,52.17648,11.71521,22.52,27.1484375
1440691952.0,40.3,59.36,0.0,52.17648,11.71521,22.48,27.1484375
1440691952.0,40.3,59.36,0.0,52.17648,11.71521,22.48,27.1484375
1440691952.0,40.3,59.36,0.0,52.17648,11.71521,22.48,27.1484375
1440691952.0,40.3,59.36,0.0,52.17648,11.71521,22.48,27.1484375
1440691952.0,40.3,59.36,0.0,52.17648,11.71521,22.48,27.1484375
1440691952.0,40.3,59.7,0.0,52.17648,11.71521,22.48,27.1484375
